ra,dec,searchString,canonicalName,radius,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
150.197586,1.985406,150.197586 1.985406,Equatorial Coord 150.197586  +1.985406  J2000,0.000833333,PSO J150.1975+01.9856,-999,-999,-999,110381501974582890,3562348000061066,59498182012554,0,15559768556415,11038,1,1360,49,0.331450111541385,3562348,13853,3,268959744,32,-999.0,-999.0,-999.0,-999.0,150.19746185,1.98557615,0.052310001105070114,0.052310001105070114,55191.53438657,-999.0,-0.8672224274522828,0.4967139860960029,0.03464790528141285,151.56918731286834,-9.543283920366134,237.1249736685937,42.057117375458404,-999,0,3,1,2,0,0,0,0.6810470223426819,22.686399459838867,0.20152099430561066,-999.0,1,22.686399459838867,22.686399459838867,22.753700256347656,0.2293889969587326,-999.0,1,22.19179916381836,0.20152099430561066,-999.0,1,4120,0.698203980922699,21.62849998474121,0.07797099649906158,0.11165399849414825,2,21.56290054321289,21.718900680541992,21.571800231933594,0.07352100312709808,0.10470899939537048,2,21.35580062866211,0.020889999344944954,0.058584000915288925,2,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.00021058429039599955
150.197586,1.985406,150.197586 1.985406,Equatorial Coord 150.197586  +1.985406  J2000,0.000833333,PSO J150.1975+01.9857,-999,-999,-999,110381501975113347,3562348000014916,59498181966404,0,15559768556402,11038,1,1360,49,0.21251332779649,3562348,13853,3,444915712,53,150.19755644,1.9857703,0.0010000000474974513,0.0010000000474974513,150.19752014,1.98571142,0.01858999952673912,0.01614999957382679,56275.66341435,1.2897000312805176,-0.8672228618007243,0.4967130631677457,0.03465026477066229,151.56919463813495,-9.543136816888175,237.12487143644404,42.057243589763864,-999,9,37,1,9,14,9,4,0.998416006565094,21.31800079345703,0.15018899738788605,-999.0,1,21.31800079345703,21.31800079345703,20.434200286865234,0.14838500320911407,-999.0,1,20.705299377441406,0.15018899738788605,-999.0,1,16892216,0.9984089732170105,21.091999053955078,0.039420001208782196,0.05584900081157684,2,21.050199508666992,21.129100799560547,20.237499237060547,0.16472099721431732,0.23866400122642517,2,20.467300415039062,0.06712300330400467,0.09511400014162064,2,16892216,0.9994140267372131,20.375200271606445,0.02708500064909458,0.07788799703121185,12,20.231700897216797,20.47330093383789,19.759000778198242,0.08615999668836594,0.2547749876976013,12,19.812599182128906,0.055070001631975174,0.16103699803352356,12,16892216,0.9992330074310303,19.959699630737305,0.05752599984407425,0.1730870008468628,9,19.818500518798828,20.286699295043945,19.180999755859375,0.05655699968338013,0.14276599884033203,9,19.321300506591797,0.06122399866580963,0.13569700717926025,9,16892216,0.9990770220756531,19.72130012512207,0.09385400265455246,0.30878299474716187,4,19.19879913330078,19.809999465942383,18.86680030822754,0.07781600207090378,0.24239200353622437,4,19.051000595092773,0.09483899921178818,0.21119099855422974,4,16892216,0.000312431926943694
185.337662,46.97084,185.337662 46.970840,Equatorial Coord 185.337662  +46.970840  J2000,0.000833333,PSO J185.3368+46.9713,-999,-999,-999,164361853369276343,3582842000292287,280083407599040,0,15120753364133,16436,1,2258,75,0.330185241373428,3582842,65212,3,436527104,52,185.33685527,46.97132858,0.0010000000474974513,0.0010000000474974513,185.33678321,46.97134213,0.05130000039935112,0.03017999976873398,55613.37001157,1.7676000595092773,-0.6794061618330207,-0.06346655456410243,0.7310124921744395,161.1046859027162,44.10188277466906,137.5660859029097,69.29266895743035,-999,4,30,7,13,9,1,0,0.9994400143623352,22.67340087890625,0.06185099855065346,0.15237300097942352,7,22.48870086669922,22.89859962463379,22.579700469970703,0.12525099515914917,0.22783200442790985,7,22.3572998046875,0.09527300298213959,0.2591570019721985,7,115000,0.9995589852333069,22.030500411987305,0.031745001673698425,0.19346000254154205,12,21.539400100708008,22.278200149536133,21.947099685668945,0.057085998356342316,0.28738701343536377,13,21.851299285888672,0.06075799837708473,0.3201240003108978,13,115000,0.9999110102653503,21.386499404907227,0.05823900178074837,0.29100000858306885,9,20.77090072631836,21.530500411987305,20.865100860595703,0.13251399993896484,0.8444120287895203,9,21.027099609375,0.1909320056438446,0.6336690187454224,9,115000,0.6281939744949341,19.787099838256836,0.2469480037689209,-999.0,1,19.787099838256836,19.787099838256836,-999.0,-999.0,-999.0,0,20.14579963684082,0.2469480037689209,-999.0,1,118832,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0007821276793905821
150.594452,1.894161,150.594452 1.894161,Equatorial Coord 150.594452  +1.894161  J2000,0.000833333,PSO J150.5944+01.8942,-999,-999,-999,110271505944363543,3562348000037449,59498181988937,0,15557820167626,11027,1,1360,48,0.246243435187492,3562348,13853,3,436527104,52,150.59440847,1.89423888,0.0010000000474974513,0.0010000000474974513,150.59439719,1.89422008,0.03765000030398369,0.030300000682473183,55732.74400463,1.1995999813079834,-0.8706897589561615,0.49072064686671873,0.03305435504695867,151.9783704774844,-9.489722407607193,237.53825022703478,42.325381456972934,-999,5,28,0,12,13,3,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9990890026092529,21.9783992767334,0.027202000841498375,0.16192899644374847,11,21.565399169921875,22.15679931640625,21.91900062561035,0.09411700069904327,0.31057000160217285,12,21.894100189208984,0.0700720027089119,0.28028199076652527,12,115000,0.9990779757499695,21.406099319458008,0.027569999918341637,0.10651399940252304,11,21.14940071105957,21.473800659179688,21.364900588989258,0.12799100577831268,0.31894099712371826,11,21.269100189208984,0.08892100304365158,0.31358200311660767,11,115000,0.9974690079689026,20.892799377441406,0.10218100249767303,0.17911800742149353,3,20.731199264526367,21.084400177001953,20.89889907836914,0.13542300462722778,0.39885300397872925,3,20.768199920654297,0.10065499693155289,0.24186600744724274,3,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,8.056860623587429e-05
215.635803,52.646919,215.635803 52.646919,Equatorial Coord 215.635803  +52.646919  J2000,0.000833333,PSO J215.6357+52.6470,-999,-999,-999,171172156356437153,3499675000006588,307876140685755,0,15154561410386,17117,1,2382,15,0.617704259806969,3499675,71683,3,444915712,53,215.6357274,52.64702457,0.0010000000474974513,0.0010000000474974513,215.63566068,52.64698821,0.01116000022739172,0.01752999983727932,56174.57991898,1.6354999542236328,-0.493107939014771,-0.3534950336517062,0.7949124616359867,180.94425530910894,60.45052623552348,95.49283433577266,59.35469862879632,-999,5,57,0,14,18,17,8,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.999222993850708,21.14459991455078,0.028240999206900597,0.1731960028409958,10,20.82110023498535,21.386899948120117,20.4596004486084,0.0549440011382103,0.165476992726326,12,20.52790069580078,0.07231499999761581,0.13343200087547302,12,16892216,0.9991179704666138,20.28190040588379,0.022602999582886696,0.14459000527858734,14,19.9512996673584,20.506999969482422,19.580400466918945,0.02189899981021881,0.14447399973869324,18,19.69260025024414,0.03689499944448471,0.14653700590133667,18,16892216,0.9992300271987915,19.748600006103516,0.0340300016105175,0.1350249946117401,15,19.495500564575195,20.024200439453125,19.173599243164062,0.04256900027394295,0.17026500403881073,17,19.193700790405273,0.05087300017476082,0.17106199264526367,17,16892216,0.9992390275001526,19.375999450683594,0.054427001625299454,0.23800599575042725,8,18.93560028076172,19.57990074157715,18.784099578857422,0.09418799728155136,0.35150599479675293,8,18.841299057006836,0.11030100286006927,0.2728770077228546,8,16892216,0.00011066246927067846
215.635803,52.646919,215.635803 52.646919,Equatorial Coord 215.635803  +52.646919  J2000,0.000833333,PSO J215.6363+52.6472,-999,-999,-999,171172156363207353,3499675000006638,307876140685805,0,15154561410422,17117,1,2382,15,0.830547754494984,3499675,71683,3,268959744,32,-999.0,-999.0,-999.0,-999.0,215.63632532,52.64721438,0.14696000516414642,0.14696000516414642,56045.4569213,-999.0,-0.493101288153436,-0.35349892552472617,0.7949148566194283,180.94457216422504,60.45096137537904,95.49255124801844,59.354259375441906,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7403460144996643,21.378700256347656,0.14619700610637665,-999.0,1,21.378700256347656,21.378700256347656,20.908700942993164,0.10133899748325348,-999.0,1,21.115299224853516,0.14619700610637665,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.000433217295346511
215.635803,52.646919,215.635803 52.646919,Equatorial Coord 215.635803  +52.646919  J2000,0.000833333,PSO J215.6364+52.6464,-999,-999,-999,171172156364266351,3499675000006649,307876140685816,0,15154561410519,17117,1,2382,15,0.0876286654617904,3499675,71683,3,268959744,32,-999.0,-999.0,-999.0,-999.0,215.63642663,52.64637435,0.15029999613761902,0.15029999613761902,56395.40689815,-999.0,-0.49311013499403167,-0.35350658774634897,0.7949059612218924,180.94578284988006,60.45036729844028,95.49134839158421,59.354836875693074,-999,0,1,1,0,0,0,0,0.4729500114917755,21.18790054321289,0.14955300092697144,-999.0,1,21.18790054321289,21.18790054321289,-999.0,-999.0,-999.0,0,20.889699935913086,0.14955300092697144,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0006631822939102174
150.526169,2.087794,150.526169 2.087794,Equatorial Coord 150.526169  +2.087794  J2000,0.000833333,PSO J150.5265+02.0871,-999,-999,-999,110501505265234967,3562348000106245,59498182057733,0,15559756808021,11050,1,1360,58,0.484412540201482,3562348,13853,3,268959744,32,-999.0,-999.0,-999.0,-999.0,150.52650046,2.08709629,0.32440999150276184,0.32440999150276184,56270.611875,-999.0,-0.8700058320419763,0.4916945539434335,0.03641864680787341,151.84531799608817,-9.332954926160967,237.27292494540154,42.383355039953415,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6299920082092285,21.06719970703125,0.32406601309776306,-999.0,1,21.06719970703125,21.06719970703125,-999.0,-999.0,-999.0,0,22.152000427246094,0.32406601309776306,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0007723465608813602
185.821045,47.822838,185.821045 47.822838,Equatorial Coord 185.821045  +47.822838  J2000,0.000833333,PSO J185.8207+47.8232,-999,-999,-999,165381858206528522,3583390000048306,280225141275828,0,14638971614323,16538,1,2258,94,0.765815118109635,3583390,65245,3,268959744,32,-999.0,-999.0,-999.0,-999.0,185.82067198,47.82321548,0.2481199949979782,0.2481199949979782,55283.50685185,-999.0,-0.6679586499395677,-0.06809225643364245,0.7410767076252535,160.82278884899068,44.992169034965585,135.9559431183651,68.58677006561585,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6830649971961975,20.19969940185547,0.2476699948310852,-999.0,1,20.19969940185547,20.19969940185547,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0004530104029584785
215.233185,53.008881,215.233185 53.008881,Equatorial Coord 215.233185  +53.008881  J2000,0.000833333,PSO J215.2328+53.0085,-999,-999,-999,171612152328030939,3499117000076216,307871845788089,0,15154787414188,17161,1,2382,26,0.114893986019207,3499117,71682,3,302067712,36,-999.0,-999.0,-999.0,-999.0,215.23282146,53.00853141,0.1806900054216385,0.1806900054216385,56735.51074074,-999.0,-0.4914741337082528,-0.34711867003382857,0.7987251121691795,180.08866438481996,60.56244304965398,96.32106223628662,59.24896581511598,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9973539710044861,21.431400299072266,0.18006500601768494,-999.0,1,21.431400299072266,21.431400299072266,21.35759925842285,0.2475920021533966,-999.0,1,21.145700454711914,0.18006500601768494,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0004123835963336857
215.233185,53.008881,215.233185 53.008881,Equatorial Coord 215.233185  +53.008881  J2000,0.000833333,PSO J215.2332+53.0089,-999,-999,-999,171612152333341349,3499117000076258,307871845788131,0,15154787414909,17161,1,2382,26,0.143487951851904,3499117,71682,3,302067712,36,-999.0,-999.0,-999.0,-999.0,215.23316028,53.0088762,0.18928000330924988,0.18928000330924988,56043.44831019,-999.0,-0.49146815498938506,-0.34711880346855994,0.7987287329938024,180.08851182684813,60.562836521053214,96.32121036435352,59.24857248961917,-999,0,4,0,3,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9990860223770142,21.935400009155273,0.18868400156497955,-999.0,1,21.935400009155273,21.935400009155273,21.707500457763672,0.3076219856739044,-999.0,1,21.68440055847168,0.18868400156497955,-999.0,1,280,0.7191380262374878,21.90839958190918,0.26899200677871704,-999.0,1,21.90839958190918,21.90839958190918,-999.0,-999.0,-999.0,0,23.41390037536621,0.26899200677871704,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,1.562914462604673e-05
215.595505,52.478867,215.595505 52.478867,Equatorial Coord 215.595505  +52.478867  J2000,0.000833333,PSO J215.5958+52.4787,-999,-999,-999,170972155958045157,3499089000089843,281191508958964,0,15154074578746,17097,1,2382,15,0.855697449162321,3499089,65470,3,268959744,32,-999.0,-999.0,-999.0,-999.0,215.59579449,52.47872892,0.2933099865913391,0.2933099865913391,55673.42944444,-999.0,-0.4952498541935714,-0.35450909063198094,0.7931272827109985,181.1298986065048,60.30742021946161,95.30403839393064,59.49496947431643,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.578980028629303,21.832500457763672,0.29292500019073486,-999.0,1,21.832500457763672,21.832500457763672,-999.0,-999.0,-999.0,0,22.01930046081543,0.29292500019073486,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.00022394905450284064
215.595505,52.478867,215.595505 52.478867,Equatorial Coord 215.595505  +52.478867  J2000,0.000833333,PSO J215.5957+52.4789,-999,-999,-999,170972155958215529,3499089000089844,281191508958965,0,15154074578612,17097,1,2382,15,0.889136904747353,3499089,65470,3,444915712,53,215.59576751,52.47895918,0.0010000000474974513,0.0010000000474974513,215.59568265,52.47894574,0.02133999951183796,0.026359999552369118,56094.07958333,1.7591999769210815,-0.4952481056341894,-0.35450637693005677,0.7931295875086689,181.1295086384171,60.30753995495049,95.30442651451158,59.494856180123875,-999,5,33,1,9,11,10,2,0.9994840025901794,22.022499084472656,0.17565999925136566,-999.0,1,22.022499084472656,22.022499084472656,21.367799758911133,0.21107399463653564,-999.0,1,21.494699478149414,0.17565999925136566,-999.0,1,16892216,0.9988049864768982,21.070199966430664,0.044266000390052795,0.1644980013370514,9,20.89620018005371,21.30699920654297,20.76580047607422,0.08950799703598022,0.4856469929218292,9,20.670799255371094,0.05648599937558174,0.2835089862346649,9,16892216,0.9996910095214844,20.425199508666992,0.020246999338269234,0.1055779978632927,11,20.284700393676758,20.648099899291992,20.234699249267578,0.05044800043106079,0.20602299273014069,11,20.18790054321289,0.03452900052070618,0.1791449934244156,11,16892216,0.9994000196456909,20.1968994140625,0.04475099965929985,0.1589680016040802,9,19.88290023803711,20.37929916381836,20.092100143432617,0.07988300174474716,0.2289460003376007,9,19.9685001373291,0.05522599816322327,0.24450500309467316,9,115000,0.9991999864578247,20.111299514770508,0.19097900390625,-999.0,1,20.111299514770508,20.111299514770508,-999.0,-999.0,-999.0,1,20.775299072265625,0.19097900390625,-999.0,1,115000,0.00013381655374890557
214.666367,52.61208,214.666367 52.612080,Equatorial Coord 214.666367  +52.612080  J2000,0.000833333,PSO J214.6660+52.6126,-999,-999,-999,171132146660925766,3499117000021550,307871845733422,0,15154720591884,17113,1,2382,17,0.845896425513454,3499117,71682,3,436285440,52,214.66592491,52.61252914,0.0010000000474974513,0.0010000000474974513,214.66602058,52.61257586,0.11710000038146973,0.11710000038146973,56255.31685185,0.6715999841690063,-0.49941197231804113,-0.3453712402546751,0.7945479144207426,180.09395035552694,60.038851576742616,96.31380254110056,59.77255088201873,-999,5,2,0,1,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9988440275192261,22.03179931640625,0.19546200335025787,-999.0,1,22.03179931640625,22.03179931640625,21.888500213623047,0.29843300580978394,-999.0,1,21.768199920654297,0.19546200335025787,-999.0,1,16696,0.8680689930915833,20.448999404907227,0.14524200558662415,-999.0,1,20.448999404907227,20.448999404907227,19.632699966430664,0.1285959929227829,-999.0,1,19.696800231933594,0.14524200558662415,-999.0,1,16892208,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0005386310306960783
214.666367,52.61208,214.666367 52.612080,Equatorial Coord 214.666367  +52.612080  J2000,0.000833333,PSO J214.6666+52.6114,-999,-999,-999,171132146665984354,3499117000021597,307871845733469,0,15154720546913,17113,1,2382,17,0.45467677568521,3499117,71682,3,302067712,36,-999.0,-999.0,-999.0,-999.0,214.66658502,52.61140769,0.1715400069952011,0.1715400069952011,56436.42510417,-999.0,-0.4994218935784004,-0.34538537435657035,0.7945355343816516,180.0960011613062,60.03819348543081,96.31176525939804,59.77320676097705,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9982020258903503,21.21150016784668,0.17088200151920319,-999.0,1,21.21150016784668,21.21150016784668,21.282400131225586,0.2641650140285492,-999.0,1,21.680400848388672,0.17088200151920319,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0006852199737867653
214.666367,52.61208,214.666367 52.612080,Equatorial Coord 214.666367  +52.612080  J2000,0.000833333,PSO J214.6667+52.6128,-999,-999,-999,171132146667366046,3499117000021611,307871845733483,0,15154720591892,17113,1,2382,17,0.382334455272494,3499117,71682,3,310456320,37,-999.0,-999.0,-999.0,-999.0,214.66672669,52.61280804,0.1732500046491623,0.1732500046491623,55677.36186343,-999.0,-0.4994050677770917,-0.3453755635503082,0.7945503749800044,180.09429443711426,60.0393078725758,96.31346314655579,59.77209422071825,-999,0,1,1,0,0,0,0,0.9383400082588196,21.774999618530273,0.17259900271892548,-999.0,1,21.774999618530273,21.774999618530273,21.143800735473633,0.18217700719833374,-999.0,1,21.031400680541992,0.17259900271892548,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0007600940493948571
150.809937,3.144225,150.809937 3.144225,Equatorial Coord 150.809937  +3.144225  J2000,0.000833333,PSO J150.8099+03.1444,-999,-999,-999,111771508099183780,3562217000044496,59399397748177,0,15559092184441,11177,1,1360,77,0.356538641598577,3562217,13830,3,268959744,32,-999.0,-999.0,-999.0,-999.0,150.80992275,3.14443724,0.21758000552654266,0.21758000552654266,55242.38863426,-999.0,-0.8716921795661233,0.48697419477702314,0.05485323786734304,151.73815055531708,-8.243499985025897,236.32247169969037,43.22710503786217,-999,0,1,1,0,0,0,0,0.7975280284881592,22.373899459838867,0.21706199645996094,-999.0,1,22.373899459838867,22.373899459838867,22.449199676513672,0.2770709991455078,-999.0,1,22.328800201416016,0.21706199645996094,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.00021271640545753327
150.809937,3.144225,150.809937 3.144225,Equatorial Coord 150.809937  +3.144225  J2000,0.000833333,PSO J150.8106+03.1441,-999,-999,-999,111771508106243404,3562217000112876,59399397818259,0,15559092184975,11177,1,1360,77,0.986855857993342,3562217,13830,3,404226048,48,150.81063052,3.14413024,0.0010000000474974513,0.0010000000474974513,150.81063052,3.14413024,0.0010000000474974513,0.0010000000474974513,56118.11395833,-999.0,-0.8716984516281194,0.4869635701323006,0.05484788777285012,151.73892808209575,-8.243539490405094,236.32337417412822,43.22750661900428,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0006989295435405186
