ra,dec,searchString,canonicalName,radius,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
185.697433,65.85128,185.697433 65.851280,Equatorial Coord 185.697433  +65.851280  J2000,0.000833333,PSO J185.6970+65.8518,-999,-999,-999,187021856970502947,3807840000079094,328367429727479,0,14675313539417,18702,1,2519,43,0.768858310551251,3807840,76454,3,268959744,32,-999.0,-999.0,-999.0,-999.0,185.69704745,65.8518435,0.17412999272346497,0.17412999272346497,55699.26539352,-999.0,-0.40707688267367304,-0.04061048833238913,0.9124906573933179,141.33615506115532,58.57767617576373,127.58262942034973,51.01691873113023,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7538740038871765,19.375,0.17348699271678925,-999.0,1,19.375,19.375,-999.0,-999.0,-999.0,0,19.735200881958008,0.17348699271678925,-999.0,1,4120,0.0005851587633060098
352.125427,22.42724,352.125427 22.427240,Equatorial Coord 352.125427  +22.427240  J2000,0.000833333,PSO J352.1248+22.4268,-999,-999,-999,134913521248192737,3609488000018380,160790690678733,0,13441300831746,13491,1,1846,63,0.858350723849936,3609488,37437,3,268959744,32,-999.0,-999.0,-999.0,-999.0,352.12481909,22.42683119,-999.0,-999.0,-999.0,-999.0,0.9156496848979728,-0.12665264412423066,0.3815032926235162,2.2234960513361517,23.60330910241409,98.89372605545239,-36.54343498605432,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,19.151399612426758,0.04102199897170067,-999.0,1,-999.0,-999.0,-999.0,0,24,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0006949046859447956
162.766647,65.779556,162.766647 65.779556,Equatorial Coord 162.766647  +65.779556  J2000,0.000833333,PSO J162.7655+65.7792,-999,-999,-999,186931627654435792,3820538000077352,327542796004904,0,15901272130661,18693,1,2517,48,0.426128480980292,3820538,76262,3,310456320,37,-999.0,-999.0,-999.0,-999.0,162.76552181,65.7791797,0.015610000118613243,0.015610000118613243,55937.53863426,-999.0,-0.3918341307766947,0.12155135635443749,0.9119710969799802,129.56222255069886,52.033144479934734,140.4985851920183,47.03320275985186,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9996309876441956,14.672499656677246,0.004317000042647123,-999.0,1,14.672499656677246,14.672499656677246,10.851799964904785,0.0015360000543296337,-999.0,1,13.724499702453613,0.004317000042647123,-999.0,1,16777496,0.0005955554202826814
162.766647,65.779556,162.766647 65.779556,Equatorial Coord 162.766647  +65.779556  J2000,0.000833333,PSO J162.7666+65.7795,-999,-999,-999,186931627665746241,3820538000077423,327542796004975,0,15901272130955,18693,1,2517,48,0.164359328490085,3820538,76262,3,302067712,36,-999.0,-999.0,-999.0,-999.0,162.76663242,65.77954436,0.005009999964386225,0.005009999964386225,55257.70021991,3.781599998474121,-0.391830943142679,0.12154204150019116,0.911973708033233,129.5624390174409,52.033712670663355,140.49772960353408,47.03322544436833,-999,0,10,2,2,2,4,0,0.9993860125541687,17.33009910583496,0.02611600048840046,0.03693399950861931,2,17.304000854492188,17.356199264526367,17.635900497436523,0.019447999075055122,0.02751700021326542,2,17.58650016784668,0.011466999538242817,0.016217000782489777,2,280,0.9995480179786682,15.075900077819824,0.0022869999520480633,-999.0,1,15.075900077819824,15.075900077819824,14.893500328063965,0.003573999973013997,-999.0,1,15.046199798583984,0.0022869999520480633,-999.0,1,16777496,0.9989380240440369,15.603899955749512,0.00318100000731647,-999.0,1,15.603899955749512,15.603899955749512,14.467900276184082,0.004503999836742878,-999.0,1,15.465900421142578,0.00318100000731647,-999.0,1,16777496,0.9985989928245544,15.775899887084961,0.00863800011575222,0.014551999978721142,3,15.755800247192383,15.780500411987305,15.310500144958496,0.01643799990415573,0.02419400028884411,3,15.674099922180176,0.002380999969318509,0.0037960000336170197,3,16777488,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,1.3086903103101152e-05
92.13028,64.723557,92.130280 64.723557,Equatorial Coord 92.130280  +64.723557  J2000,0.000833333,PSO J092.1292+64.7232,-999,-999,-999,185660921292468603,3816515000055112,324261440968520,0,15775128441514,18566,1,2509,15,0.942443572862487,3816515,75498,3,277348352,33,-999.0,-999.0,-999.0,-999.0,92.12922538,64.72322507,0.02621000073850155,0.02621000073850155,55520.64331019,-999.0,-0.015864197876132222,0.42669654832640086,0.9042557065742424,91.20985391863104,41.29287585722307,149.44307474190046,19.972694013119163,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6018819808959961,16.414899826049805,0.02149900048971176,-999.0,1,16.414899826049805,16.414899826049805,15.407699584960938,0.011455000378191471,-999.0,1,15.722399711608887,0.02149900048971176,-999.0,1,16777240,0.0005594259520169266
101.894058,74.498199,101.894058 74.498199,Equatorial Coord 101.894058  +74.498199  J2000,0.000833333,PSO J101.8918+74.4984,-999,-999,-999,197391018917388930,3817123000039036,342068375361662,0,15701992798670,19739,1,2579,68,0.00556779560220223,3817123,79644,3,310456320,37,-999.0,-999.0,-999.0,-999.0,101.89177414,74.4984483,0.14544999599456787,0.14544999599456787,57032.4294213,-999.0,-0.0550735063398544,0.2615285980143027,0.9636232154323117,95.04978590246236,51.26761800839253,140.19962339803027,25.80943485217873,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9828670024871826,20.651199340820312,0.14467300474643707,-999.0,1,20.651199340820312,20.651199340820312,19.57900047302246,0.13945700228214264,-999.0,1,19.694799423217773,0.14467300474643707,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0006593466095165417
101.894058,74.498199,101.894058 74.498199,Equatorial Coord 101.894058  +74.498199  J2000,0.000833333,PSO J101.8921+74.4976,-999,-999,-999,197391018920527927,3817123000039050,342068375361676,0,15701992790581,19739,1,2579,68,0.169682819554287,3817123,79644,3,310456320,37,-999.0,-999.0,-999.0,-999.0,101.89211681,74.4976046,0.14970999956130981,0.14970999956130981,56661.38902778,-999.0,-0.055077994523628306,0.2615421537361095,0.9636192797668239,95.05010766888003,51.266793577920474,140.2005651816558,25.80939759322798,-999,0,1,1,0,0,0,0,0.998212993144989,21.45669937133789,0.1489569991827011,-999.0,1,21.45669937133789,21.45669937133789,20.227699279785156,0.12048599869012833,-999.0,1,20.614599227905273,0.1489569991827011,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0007889834311546665
101.894058,74.498199,101.894058 74.498199,Equatorial Coord 101.894058  +74.498199  J2000,0.000833333,PSO J101.8923+74.4988,-999,-999,-999,197391018922579420,3817123000039057,342068375361683,0,15701992799020,19739,1,2579,68,0.622168588100158,3817123,79644,3,310456320,37,-999.0,-999.0,-999.0,-999.0,101.89230098,74.49884245,0.16357000172138214,0.16357000172138214,56309.37046296,-999.0,-0.055074545065861576,0.2615216048992571,0.96362505397935,95.04992647493515,51.268027207773166,140.19921431259252,25.809633727800314,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9984229803085327,21.501699447631836,0.162882998585701,-999.0,1,21.501699447631836,21.501699447631836,19.9960994720459,0.10012199729681015,-999.0,1,20.55150032043457,0.162882998585701,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0007965800302841204
101.894058,74.498199,101.894058 74.498199,Equatorial Coord 101.894058  +74.498199  J2000,0.000833333,PSO J101.8923+74.4981,-999,-999,-999,197391018925668489,3817123000039070,342068375361696,0,15701992798507,19739,1,2579,68,0.987245684477729,3817123,79644,3,310456320,37,-999.0,-999.0,-999.0,-999.0,101.89226851,74.49805293,0.09241999685764313,0.09241999685764313,57035.88142361,7.180200099945068,-0.05507713318037189,0.261534629573605,0.9636213711486628,95.05007804022262,51.26724335571242,140.2000797406138,25.809505574849016,-999,0,3,0,0,3,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9986799955368042,20.88960075378418,0.3832870125770569,0.788565993309021,3,20.042499542236328,20.893800735473633,19.55620002746582,0.2054399996995926,0.4080980122089386,3,19.840999603271484,0.42713600397109985,0.8141630291938782,3,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0005000851382991127
101.894058,74.498199,101.894058 74.498199,Equatorial Coord 101.894058  +74.498199  J2000,0.000833333,PSO J101.8945+74.4983,-999,-999,-999,197391018943838742,3817123000039134,342068375361760,0,15701992799535,19739,1,2579,68,0.890205223011044,3817123,79644,3,310456320,37,-999.0,-999.0,-999.0,-999.0,101.89445081,74.49827896,0.14740000665187836,0.14740000665187836,57056.34415509,-999.0,-0.05508631103901918,0.2615288117524117,0.9636224255171131,95.05095486715688,51.26754385685862,140.1999296753014,25.81011633904761,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9991139769554138,20.228700637817383,0.14663299918174744,-999.0,1,20.228700637817383,20.228700637817383,18.428199768066406,0.08022700250148773,-999.0,1,18.961200714111328,0.14663299918174744,-999.0,1,16777488,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.00013196804664545128
